ITMNUM;PRICE_NET;PRICE_BRU;CURRENCY;PRILIST;CUSGRP
SANTINISET604000104DE;358.25000;429.9;1;SPL13-0003;FR_B2C
SANTINISET604000104DE;486.72416;564.6;1;SPL13-0002;DE_B2C
SANTINISET604000104DE;387.84480;449.9;1;SPL13-0003;DE_B2C
SANTINISET604000104DE;439.31035;509.6;3;SPL13-0002;UK_B2C
SANTINISET604000104DE;344.74136;399.9;3;SPL13-0003;UK_B2C
SANTINISET604000214DE;462.16670;554.6;1;SPL13-0002;FR_B2C
SANTINISET604000214DE;358.25000;429.9;1;SPL13-0003;FR_B2C
SANTINISET604000214DE;486.72416;564.6;1;SPL13-0002;DE_B2C
SANTINISET604000214DE;387.84480;449.9;1;SPL13-0003;DE_B2C
SANTINISET604000214DE;439.31035;509.6;3;SPL13-0002;UK_B2C
SANTINISET604000214DE;344.74136;399.9;3;SPL13-0003;UK_B2C
SANTINISET604000216DE;462.16670;554.6;1;SPL13-0002;FR_B2C
SANTINISET604000216DE;358.25000;429.9;1;SPL13-0003;FR_B2C
SANTINISET604000216DE;486.72416;564.6;1;SPL13-0002;DE_B2C
SANTINISET604000216DE;387.84480;449.9;1;SPL13-0003;DE_B2C
SANTINISET604000216DE;439.31035;509.6;3;SPL13-0002;UK_B2C
SANTINISET604000216DE;344.74136;399.9;3;SPL13-0003;UK_B2C
SANTINISET605000101DE;508.25000;609.9;1;SPL13-0002;FR_B2C
SANTINISET605000101DE;474.91670;569.9;1;SPL13-0003;FR_B2C
SANTINISET605000101DE;525.77585;609.9;1;SPL13-0002;DE_B2C
SANTINISET605000101DE;517.15512;599.9;1;SPL13-0003;DE_B2C
SANTINISET605000101DE;525.77585;609.9;3;SPL13-0002;UK_B2C
SANTINISET605000101DE;465.43106;539.9;3;SPL13-0003;UK_B2C
SANTINISET605000103DE;508.25000;609.9;1;SPL13-0002;FR_B2C
SANTINISET605000103DE;474.91670;569.9;1;SPL13-0003;FR_B2C
SANTINISET605000103DE;525.77585;609.9;1;SPL13-0002;DE_B2C
SANTINISET605000103DE;517.15512;599.9;1;SPL13-0003;DE_B2C
SANTINISET605000103DE;525.77585;609.9;3;SPL13-0002;UK_B2C
SANTINISET605000103DE;465.43106;539.9;3;SPL13-0003;UK_B2C
SANTINISET605000104DE;508.25000;609.9;1;SPL13-0002;FR_B2C
SANTINISET605000104DE;474.91670;569.9;1;SPL13-0003;FR_B2C
SANTINISET605000104DE;525.77585;609.9;1;SPL13-0002;DE_B2C
SANTINISET605000104DE;517.15512;599.9;1;SPL13-0003;DE_B2C
SANTINISET605000104DE;525.77585;609.9;3;SPL13-0002;UK_B2C
SANTINISET605000104DE;465.43106;539.9;3;SPL13-0003;UK_B2C
SANTINISET605000214DE;508.25000;609.9;1;SPL13-0002;FR_B2C
SANTINISET605000214DE;474.91670;569.9;1;SPL13-0003;FR_B2C
SANTINISET605000214DE;525.77585;609.9;1;SPL13-0002;DE_B2C
SANTINISET605000214DE;517.15512;599.9;1;SPL13-0003;DE_B2C
SANTINISET605000214DE;525.77585;609.9;3;SPL13-0002;UK_B2C
SANTINISET605000214DE;465.43106;539.9;3;SPL13-0003;UK_B2C
SANTINISET605000216DE;508.25000;609.9;1;SPL13-0002;FR_B2C
SANTINISET605000216DE;474.91670;569.9;1;SPL13-0003;FR_B2C
SANTINISET605000216DE;525.77585;609.9;1;SPL13-0002;DE_B2C
SANTINISET605000216DE;517.15512;599.9;1;SPL13-0003;DE_B2C
SANTINISET605000216DE;525.77585;609.9;3;SPL13-0002;UK_B2C
SANTINISET605000216DE;465.43106;539.9;3;SPL13-0003;UK_B2C
SANTINISET752000101DE;354.91670;425.9;1;SPL13-0002;FR_B2C
SANTINISET752000101DE;288.25000;345.9;1;SPL13-0003;FR_B2C
SANTINISET752000101DE;367.15521;425.9;1;SPL13-0002;DE_B2C
SANTINISET752000101DE;301.63792;349.9;1;SPL13-0003;DE_B2C
SANTINISET752000101DE;344.74136;399.9;3;SPL13-0002;UK_B2C
SANTINISET752000101DE;301.63792;349.9;3;SPL13-0003;UK_B2C
SANTINISET752000103DE;354.91670;425.9;1;SPL13-0002;FR_B2C
SANTINISET752000103DE;288.25000;345.9;1;SPL13-0003;FR_B2C
SANTINISET752000103DE;367.15521;425.9;1;SPL13-0002;DE_B2C
SANTINISET752000103DE;301.63792;349.9;1;SPL13-0003;DE_B2C
SANTINISET752000103DE;344.74136;399.9;3;SPL13-0002;UK_B2C
SANTINISET752000103DE;301.63792;349.9;3;SPL13-0003;UK_B2C
SANTINISET752000104DE;354.91670;425.9;1;SPL13-0002;FR_B2C
SANTINISET752000104DE;288.25000;345.9;1;SPL13-0003;FR_B2C
SANTINISET752000104DE;367.15521;425.9;1;SPL13-0002;DE_B2C
SANTINISET752000104DE;301.63792;349.9;1;SPL13-0003;DE_B2C
SANTINISET752000104DE;344.74136;399.9;3;SPL13-0002;UK_B2C
SANTINISET752000104DE;301.63792;349.9;3;SPL13-0003;UK_B2C
SANTINISET752000214DE;354.91670;425.9;1;SPL13-0002;FR_B2C
SANTINISET752000214DE;288.25000;345.9;1;SPL13-0003;FR_B2C
SANTINISET752000214DE;367.15521;425.9;1;SPL13-0002;DE_B2C
SANTINISET752000214DE;301.63792;349.9;1;SPL13-0003;DE_B2C
SANTINISET752000214DE;344.74136;399.9;3;SPL13-0002;UK_B2C
SANTINISET752000214DE;301.63792;349.9;3;SPL13-0003;UK_B2C
SANTINISET752000216DE;354.91670;425.9;1;SPL13-0002;FR_B2C
SANTINISET752000216DE;288.25000;345.9;1;SPL13-0003;FR_B2C
SANTINISET752000216DE;367.15521;425.9;1;SPL13-0002;DE_B2C
SANTINISET752000216DE;301.63792;349.9;1;SPL13-0003;DE_B2C
SANTINISET752000216DE;344.74136;399.9;3;SPL13-0002;UK_B2C
SANTINISET752000216DE;301.63792;349.9;3;SPL13-0003;UK_B2C
SANTINISET753000101DE;449.91670;539.9;1;SPL13-0002;FR_B2C
SANTINISET753000101DE;399.91670;479.9;1;SPL13-0003;FR_B2C
SANTINISET753000101DE;465.43106;539.9;1;SPL13-0002;DE_B2C
SANTINISET753000101DE;413.70689;479.9;1;SPL13-0003;DE_B2C
SANTINISET753000101DE;439.56897;509.9;3;SPL13-0002;UK_B2C
SANTINISET753000101DE;413.70689;479.9;3;SPL13-0003;UK_B2C
SANTINISET753000103DE;449.91670;539.9;1;SPL13-0002;FR_B2C
SANTINISET753000103DE;399.91670;479.9;1;SPL13-0003;FR_B2C
SANTINISET753000103DE;465.43106;539.9;1;SPL13-0002;DE_B2C
SANTINISET753000103DE;413.70689;479.9;1;SPL13-0003;DE_B2C
SANTINISET753000103DE;439.56897;509.9;3;SPL13-0002;UK_B2C
SANTINISET753000103DE;413.70689;479.9;3;SPL13-0003;UK_B2C
SANTINISET753000104DE;449.91670;539.9;1;SPL13-0002;FR_B2C
SANTINISET753000104DE;399.91670;479.9;1;SPL13-0003;FR_B2C
SANTINISET753000104DE;465.43106;539.9;1;SPL13-0002;DE_B2C
SANTINISET753000104DE;413.70689;479.9;1;SPL13-0003;DE_B2C
SANTINISET753000104DE;439.56897;509.9;3;SPL13-0002;UK_B2C
SANTINISET753000104DE;413.70689;479.9;3;SPL13-0003;UK_B2C
SANTINISET753000214DE;449.91670;539.9;1;SPL13-0002;FR_B2C
SANTINISET753000214DE;399.91670;479.9;1;SPL13-0003;FR_B2C
SANTINISET753000214DE;465.43106;539.9;1;SPL13-0002;DE_B2C
SANTINISET753000214DE;413.70689;479.9;1;SPL13-0003;DE_B2C
SANTINISET753000214DE;439.56897;509.9;3;SPL13-0002;UK_B2C
SANTINISET753000214DE;413.70689;479.9;3;SPL13-0003;UK_B2C
SANTINISET753000216DE;449.91670;539.9;1;SPL13-0002;FR_B2C
SANTINISET753000216DE;399.91670;479.9;1;SPL13-0003;FR_B2C
SANTINISET753000216DE;465.43106;539.9;1;SPL13-0002;DE_B2C
SANTINISET753000216DE;413.70689;479.9;1;SPL13-0003;DE_B2C
SANTINISET753000216DE;439.56897;509.9;3;SPL13-0002;UK_B2C
SANTINISET753000216DE;413.70689;479.9;3;SPL13-0003;UK_B2C
SANTINISET754000101DE;516.33330;619.6;1;SPL13-0002;FR_B2C
SANTINISET754000101DE;416.58330;499.9;1;SPL13-0003;FR_B2C
SANTINISET754000101DE;542.75859;629.6;1;SPL13-0002;DE_B2C
SANTINISET754000101DE;430.94824;499.9;1;SPL13-0003;DE_B2C
SANTINISET754000101DE;499.65515;579.6;3;SPL13-0002;UK_B2C
SANTINISET754000101DE;387.84480;449.9;3;SPL13-0003;UK_B2C
SANTINISET754000103DE;516.33330;619.6;1;SPL13-0002;FR_B2C
SANTINISET754000103DE;416.58330;499.9;1;SPL13-0003;FR_B2C
SANTINISET754000103DE;542.75859;629.6;1;SPL13-0002;DE_B2C
SANTINISET754000103DE;430.94824;499.9;1;SPL13-0003;DE_B2C
SANTINISET754000103DE;499.65515;579.6;3;SPL13-0002;UK_B2C
SANTINISET754000103DE;387.84480;449.9;3;SPL13-0003;UK_B2C
SANTINISET754000104DE;516.33330;619.6;1;SPL13-0002;FR_B2C
SANTINISET754000104DE;416.58330;499.9;1;SPL13-0003;FR_B2C
SANTINISET754000104DE;542.75859;629.6;1;SPL13-0002;DE_B2C
SANTINISET754000104DE;430.94824;499.9;1;SPL13-0003;DE_B2C
SANTINISET754000104DE;499.65515;579.6;3;SPL13-0002;UK_B2C
SANTINISET754000104DE;387.84480;449.9;3;SPL13-0003;UK_B2C
SANTINISET754000214DE;516.33330;619.6;1;SPL13-0002;FR_B2C
SANTINISET754000214DE;416.58330;499.9;1;SPL13-0003;FR_B2C
SANTINISET754000214DE;542.75859;629.6;1;SPL13-0002;DE_B2C
SANTINISET754000214DE;430.94824;499.9;1;SPL13-0003;DE_B2C
SANTINISET754000214DE;499.65515;579.6;3;SPL13-0002;UK_B2C
SANTINISET754000214DE;387.84480;449.9;3;SPL13-0003;UK_B2C
SANTINISET754000216DE;516.33330;619.6;1;SPL13-0002;FR_B2C
SANTINISET754000216DE;416.58330;499.9;1;SPL13-0003;FR_B2C
SANTINISET754000216DE;542.75859;629.6;1;SPL13-0002;DE_B2C
SANTINISET754000216DE;430.94824;499.9;1;SPL13-0003;DE_B2C
SANTINISET754000216DE;499.65515;579.6;3;SPL13-0002;UK_B2C
SANTINISET754000216DE;387.84480;449.9;3;SPL13-0003;UK_B2C
SANTINISET755000101DE;549.91670;659.9;1;SPL13-0002;FR_B2C
SANTINISET755000101DE;516.58330;619.9;1;SPL13-0003;FR_B2C
SANTINISET755000101DE;568.87929;659.9;1;SPL13-0002;DE_B2C
SANTINISET755000101DE;560.25867;649.9;1;SPL13-0003;DE_B2C
SANTINISET755000101DE;568.87929;659.9;3;SPL13-0002;UK_B2C
SANTINISET755000101DE;517.15512;599.9;3;SPL13-0003;UK_B2C
SANTINISET755000103DE;549.91670;659.9;1;SPL13-0002;FR_B2C
SANTINISET755000103DE;516.58330;619.9;1;SPL13-0003;FR_B2C
SANTINISET755000103DE;568.87929;659.9;1;SPL13-0002;DE_B2C
SANTINISET755000103DE;560.25867;649.9;1;SPL13-0003;DE_B2C
SANTINISET755000103DE;568.87929;659.9;3;SPL13-0002;UK_B2C
SANTINISET755000103DE;517.15512;599.9;3;SPL13-0003;UK_B2C
SANTINISET755000104DE;549.91670;659.9;1;SPL13-0002;FR_B2C
SANTINISET755000104DE;516.58330;619.9;1;SPL13-0003;FR_B2C
SANTINISET755000104DE;568.87929;659.9;1;SPL13-0002;DE_B2C
SANTINISET755000104DE;560.25867;649.9;1;SPL13-0003;DE_B2C
SANTINISET755000104DE;568.87929;659.9;3;SPL13-0002;UK_B2C
SANTINISET755000104DE;517.15512;599.9;3;SPL13-0003;UK_B2C
SANTINISET755000214DE;549.91670;659.9;1;SPL13-0002;FR_B2C
SANTINISET755000214DE;516.58330;619.9;1;SPL13-0003;FR_B2C
SANTINISET755000214DE;568.87929;659.9;1;SPL13-0002;DE_B2C
SANTINISET755000214DE;560.25867;649.9;1;SPL13-0003;DE_B2C
SANTINISET755000214DE;568.87929;659.9;3;SPL13-0002;UK_B2C
SANTINISET755000214DE;517.15512;599.9;3;SPL13-0003;UK_B2C
SANTINISET755000216DE;549.91670;659.9;1;SPL13-0002;FR_B2C
SANTINISET755000216DE;516.58330;619.9;1;SPL13-0003;FR_B2C
SANTINISET755000216DE;568.87929;659.9;1;SPL13-0002;DE_B2C
SANTINISET755000216DE;560.25867;649.9;1;SPL13-0003;DE_B2C
SANTINISET755000216DE;568.87929;659.9;3;SPL13-0002;UK_B2C
SANTINISET755000216DE;517.15512;599.9;3;SPL13-0003;UK_B2C
SANTINISPS100000101DE;124.91670;149.9;1;SPL13-0002;FR_B2C
SANTINISPS100000101DE;129.22415;149.9;1;SPL13-0002;DE_B2C
SANTINISPS100000101DE;120.60342;139.9;3;SPL13-0002;UK_B2C
SANTINISPS60000101DE;99.91670;119.9;1;SPL13-0002;FR_B2C
SANTINISPS60000101DE;103.36207;119.9;1;SPL13-0002;DE_B2C
SANTINISPS60000101DE;94.74134;109.9;3;SPL13-0002;UK_B2C
SANTINISPS75000101DE;112.41670;134.9;1;SPL13-0002;FR_B2C
SANTINISPS75000101DE;116.29306;134.9;1;SPL13-0002;DE_B2C
SANTINISPS75000101DE;111.98280;129.9;3;SPL13-0002;UK_B2C
PRIMUS000214DE;208.25000;249.9;1;SPL13-0002;FR_B2C
PRIMUS000214DE;133.25000;159.9;1;SPL13-0003;FR_B2C
PRIMUS000214DE;215.43103;249.9;1;SPL13-0002;DE_B2C
PRIMUS000214DE;137.84478;159.9;1;SPL13-0003;DE_B2C
PRIMUS000214DE;137.84478;159.9;3;SPL13-0002;UK_B2C
PRIMUS000214DE;107.67243;124.9;3;SPL13-0003;UK_B2C
PRIMUS000216DE;208.25000;249.9;1;SPL13-0002;FR_B2C
PRIMUS000216DE;133.25000;159.9;1;SPL13-0003;FR_B2C
PRIMUS000216DE;215.43103;249.9;1;SPL13-0002;DE_B2C
PRIMUS000216DE;137.84478;159.9;1;SPL13-0003;DE_B2C
PRIMUS000216DE;137.84478;159.9;3;SPL13-0002;UK_B2C
PRIMUS000216DE;107.67243;124.9;3;SPL13-0003;UK_B2C
SP66000101DE;199.91670;239.9;1;SPL13-0002;FR_B2C
SP66000101DE;158.25000;189.9;1;SPL13-0003;FR_B2C
SP66000101DE;206.81031;239.9;1;SPL13-0002;DE_B2C
SP66000101DE;155.08624;179.9;1;SPL13-0003;DE_B2C
SP66000101DE;206.81031;239.9;3;SPL13-0002;UK_B2C
SP66000101DE;155.08624;179.9;3;SPL13-0003;UK_B2C
SP75000101DE;216.58330;259.9;1;SPL13-0002;FR_B2C
SP75000101DE;166.58330;199.9;1;SPL13-0003;FR_B2C
SP75000101DE;224.05176;259.9;1;SPL13-0002;DE_B2C
SP75000101DE;163.70686;189.9;1;SPL13-0003;DE_B2C
SP75000101DE;224.05176;259.9;3;SPL13-0002;UK_B2C
SP75000101DE;163.70686;189.9;3;SPL13-0003;UK_B2C
SP90000101DE;233.25000;279.9;1;SPL13-0002;FR_B2C
SP90000101DE;183.25000;219.9;1;SPL13-0003;FR_B2C
SP90000101DE;241.29312;279.9;1;SPL13-0002;DE_B2C
SP90000101DE;180.94832;209.9;1;SPL13-0003;DE_B2C
SP90000101DE;241.29312;279.9;3;SPL13-0002;UK_B2C
SP90000101DE;180.94832;209.9;3;SPL13-0003;UK_B2C
SP100000101DE;266.58330;319.9;1;SPL13-0002;FR_B2C
SP100000101DE;199.91670;239.9;1;SPL13-0003;FR_B2C
SP100000101DE;275.77583;319.9;1;SPL13-0002;DE_B2C
SP100000101DE;198.18968;229.9;1;SPL13-0003;DE_B2C
45306277;293.01729;339.9;1;SPL13-0002;DE_B2C
45306277;258.53448;299.9;1;SPL13-0003;DE_B2C
45306538;293.01729;339.9;1;SPL13-0002;DE_B2C
45306538;258.53448;299.9;1;SPL13-0003;DE_B2C
45306593;689.56899;799.9;1;SPL13-0002;DE_B2C
45306593;603.36211;699.9;1;SPL13-0003;DE_B2C
45306594;689.56899;799.9;1;SPL13-0002;DE_B2C
45306594;603.36211;699.9;1;SPL13-0003;DE_B2C
HSXL000216DE;327.50000;379.9;1;SPL13-0002;DE_B2C
HSXL000216DE;327.50000;379.9;3;SPL13-0002;UK_B2C
0;0.00000; ;1;SPL18-0001;DE_B2B
P0540676;43.20000; ;1;SPL18-0001;DE_B2B
P0540679;51.80000; ;1;SPL18-0001;DE_B2B
P0540689;51.80000; ;1;SPL18-0001;DE_B2B
P0540699;51.80000; ;1;SPL18-0001;DE_B2B
P0540876;64.80000; ;1;SPL18-0001;DE_B2B
P0540889;73.40000; ;1;SPL18-0001;DE_B2B
P0540899;73.40000; ;1;SPL18-0001;DE_B2B
P8000081;570.00000; ;1;SPL18-0001;DE_B2B
P8000082;551.00000; ;1;SPL18-0001;DE_B2B
P8000083;651.00000; ;1;SPL18-0001;DE_B2B
P8000084;651.00000; ;1;SPL18-0001;DE_B2B
P8000085;706.00000; ;1;SPL18-0001;DE_B2B
P8000086;643.00000; ;1;SPL18-0001;DE_B2B
P8000087;643.00000; ;1;SPL18-0001;DE_B2B
P8000088;678.00000; ;1;SPL18-0001;DE_B2B
P8000089;607.50000; ;1;SPL18-0001;DE_B2B
P8000090;562.50000; ;1;SPL18-0001;DE_B2B
41728141;293.01729;339.9;1;SPL13-0002;DE_B2C
41789244;206.81031;239.9;1;SPL13-0002;DE_B2C
41789244;155.08624;179.9;1;SPL13-0003;DE_B2C
41789245;206.81031;239.9;1;SPL13-0002;DE_B2C
41789245;155.08624;179.9;1;SPL13-0003;DE_B2C
41728141;258.53448;299.9;1;SPL13-0003;DE_B2C
43147374;293.01729;339.9;1;SPL13-0002;DE_B2C
43147374;258.53448;299.9;1;SPL13-0003;DE_B2C
HSXL000204DE;333.25000;399.9;1;SPL13-0002;FR_B2C
HSXL000204DE;327.50000;379.9;1;SPL13-0002;DE_B2C
HSXL000204DE;327.50000;379.9;3;SPL13-0002;UK_B2C
HSXL000216DE;333.25000;399.9;1;SPL13-0002;FR_B2C
LSUBWAY2-0-60CM000104DE;320.00000; ;1;SPL18-0034;900001660
LSUBWAY2-0-65CM000101DE;325.26320; ;1;SPL18-0034;900001660
LSUBWAY2-0-65CM000104DE;325.26320; ;1;SPL18-0034;900001660
LSUBWAY2-0-80CM000101DE;473.68420; ;1;SPL18-0034;900001660
LSUBWAY2-0-80CM000104DE;473.68420; ;1;SPL18-0034;900001660
LSUBWAY2-0-100CM000101DE;561.05260; ;1;SPL18-0034;900001660
LSUBWAY2-0-100CM000104DE;561.05260; ;1;SPL18-0034;900001660
LSUBWAY2-0-130CM000101DE;726.31580; ;1;SPL18-0034;900001660
LSUBWAY2-0-130CM000104DE;726.31580; ;1;SPL18-0034;900001660
LVENTICELLO50CM2000101DE;287.36840; ;1;SPL18-0034;900001660
LVENTICELLO50CM2000104DE;287.36840; ;1;SPL18-0034;900001660
LVENTICELLO60CM000101DE;335.78950; ;1;SPL18-0034;900001660
LVENTICELLO60CM000104DE;335.78950; ;1;SPL18-0034;900001660
LVENTICELLO65CM000101DE;341.05260; ;1;SPL18-0034;900001660
LVENTICELLO65CM000104DE;341.05260; ;1;SPL18-0034;900001660
LVENTICELLO80CM000101DE;480.00000; ;1;SPL18-0034;900001660
LVENTICELLO80CM000104DE;480.00000; ;1;SPL18-0034;900001660
LVENTICELLO100CM000101DE;569.47370; ;1;SPL18-0034;900001660
LVENTICELLO100CM000104DE;569.47370; ;1;SPL18-0034;900001660
LVENTICELLO100CMDOPPEL000101DE;569.47370; ;1;SPL18-0034;900001660
LVENTICELLO100CMDOPPEL000104DE;569.47370; ;1;SPL18-0034;900001660
LVENTICELLO120CMDOPPEL000101DE;673.68420; ;1;SPL18-0034;900001660
LVENTICELLO120CMDOPPEL000104DE;673.68420; ;1;SPL18-0034;900001660
LVENTICELLO130CMDOPPEL000101DE;736.84210; ;1;SPL18-0034;900001660
LVENTICELLO130CMDOPPEL000104DE;736.84210; ;1;SPL18-0034;900001660
LMYDAY65CM000101DE;341.05260; ;1;SPL18-0034;900001660
LMYDAY65CM000104DE;341.05260; ;1;SPL18-0034;900001660
LMYDAY80CM000101DE;420.00000; ;1;SPL18-0034;900001660
LMYDAY80CM000104DE;420.00000; ;1;SPL18-0034;900001660
LMYDAY100CM000101DE;528.42110; ;1;SPL18-0034;900001660
LMYDAY100CM000104DE;528.42110; ;1;SPL18-0034;900001660
LMYDAY130CM000101DE;686.31580; ;1;SPL18-0034;900001660
LMYDAY130CM000104DE;686.31580; ;1;SPL18-0034;900001660
LIT60CM2000101DE;305.26320; ;1;SPL18-0034;900001660
LIT60CM2000104DE;305.26320; ;1;SPL18-0034;900001660
LIT80CM000101DE;385.26320; ;1;SPL18-0034;900001660
LIT80CM000104DE;385.26320; ;1;SPL18-0034;900001660
LIT100CM000101DE;468.42110; ;1;SPL18-0034;900001660
LIT100CM000104DE;468.42110; ;1;SPL18-0034;900001660
LIT100CMDOPPEL000101DE;476.84210; ;1;SPL18-0034;900001660
LIT100CMDOPPEL000104DE;476.84210; ;1;SPL18-0034;900001660
LIT130CMDOPPEL000101DE;602.10530; ;1;SPL18-0034;900001660
LIT130CMDOPPEL000104DE;602.10530; ;1;SPL18-0034;900001660
LLED-SPIEGEL-70-60;88.42110; ;1;SPL18-0034;900001660
P0560284;67.00000; ;1;SPL18-0026;100006227
P0560214;67.00000; ;1;SPL18-0026;100006227
P0560476;118.50000; ;1;SPL18-0026;100006227
P0560477;88.57000; ;1;SPL18-0026;100006227
P0560484;118.50000; ;1;SPL18-0026;100006227
P0560491;118.50000; ;1;SPL18-0026;100006227
P0560499;118.50000; ;1;SPL18-0026;100006227
P0560424;118.50000; ;1;SPL18-0026;100006227
P0560658;47.17000; ;1;SPL18-0026;100006227
P0560676;67.00000; ;1;SPL18-0026;100006227
P0560677;67.00000; ;1;SPL18-0026;100006227
P0560684;67.00000; ;1;SPL18-0026;100006227
P0560691;67.00000; ;1;SPL18-0026;100006227
LLED-SPIEGEL-80-60;95.78950; ;1;SPL18-0034;900001660
P0560699;67.00000; ;1;SPL18-0026;100006227
P0560624;67.00000; ;1;SPL18-0026;100006227
P0560876;40.20000; ;1;SPL18-0026;100006227
P0560877;26.43000; ;1;SPL18-0026;100006227
P0587691;70.00000; ;1;SPL18-0026;100006227
P0587699;70.00000; ;1;SPL18-0026;100006227
P0587676;70.00000; ;1;SPL18-0026;100006227
P0587685;70.00000; ;1;SPL18-0026;100006227
P0587784;53.60000; ;1;SPL18-0026;100006227
P0587791;53.60000; ;1;SPL18-0026;100006227
P0587799;53.60000; ;1;SPL18-0026;100006227
P0587714;53.60000; ;1;SPL18-0026;100006227
P0587884;41.70000; ;1;SPL18-0026;100006227
LLED-SPIEGEL-90-60;104.21050; ;1;SPL18-0034;900001660
P0587891;41.70000; ;1;SPL18-0026;100006227
P0587899;41.70000; ;1;SPL18-0026;100006227
P0587814;41.70000; ;1;SPL18-0026;100006227
P0587876;41.70000; ;1;SPL18-0026;100006227
VIVASET1003000101DE;366.00000; ;1;SPL18-0026;100006227
VIVASET1003000103DE;366.00000; ;1;SPL18-0026;100006227
VIVASET1003000104DE;366.00000; ;1;SPL18-0026;100006227
VIVASET1003000216DE;366.00000; ;1;SPL18-0026;100006227
VIVASET1004000101DE;400.00000; ;1;SPL18-0026;100006227
VIVASET1004000103DE;400.00000; ;1;SPL18-0026;100006227
VIVASET1004000104DE;400.00000; ;1;SPL18-0026;100006227
VIVASET1004000216DE;400.00000; ;1;SPL18-0026;100006227
LLED-SPIEGEL-100-60;115.78950; ;1;SPL18-0034;900001660
HOMELINESET605000101DE;645.41670;774.5;1;SPL13-0002;FR_B2C
HOMELINESET605000101DE;574.91670;689.9;1;SPL13-0003;FR_B2C
HOMELINESET605000101DE;667.67238;774.5;1;SPL13-0002;DE_B2C
HOMELINESET605000101DE;594.74138;689.9;1;SPL13-0003;DE_B2C
HOMELINESET605000104DE;645.41670;774.5;1;SPL13-0002;FR_B2C
HOMELINESET605000104DE;574.91670;689.9;1;SPL13-0003;FR_B2C
HOMELINESET605000104DE;667.67238;774.5;1;SPL13-0002;DE_B2C
HOMELINESET605000104DE;594.74138;689.9;1;SPL13-0003;DE_B2C
HOMELINESET603000104DE;483.08330;579.7;1;SPL13-0002;FR_B2C
HOMELINESET603000104DE;433.25000;519.9;1;SPL13-0003;FR_B2C
HOMELINESET603000104DE;499.74142;579.7;1;SPL13-0002;DE_B2C
HOMELINESET603000104DE;448.18970;519.9;1;SPL13-0003;DE_B2C
LLED-SPIEGEL-120-65;124.21050; ;1;SPL18-0034;900001660
HOMELINESET603000101DE;483.08330;579.7;1;SPL13-0002;FR_B2C
HOMELINESET603000101DE;433.25000;519.9;1;SPL13-0003;FR_B2C
HOMELINESET603000101DE;499.74142;579.7;1;SPL13-0002;DE_B2C
HOMELINESET603000101DE;448.18970;519.9;1;SPL13-0003;DE_B2C
HOMELINESET755000104DE;720.41670;864.5;1;SPL13-0002;FR_B2C
HOMELINESET755000104DE;641.58330;769.9;1;SPL13-0003;FR_B2C
HOMELINESET755000104DE;745.25863;864.5;1;SPL13-0002;DE_B2C
HOMELINESET755000104DE;663.70691;769.9;1;SPL13-0003;DE_B2C
HOMELINESET755000101DE;720.41670;864.5;1;SPL13-0002;FR_B2C
HOMELINESET755000101DE;641.58330;769.9;1;SPL13-0003;FR_B2C
HOMELINESET755000101DE;745.25863;864.5;1;SPL13-0002;DE_B2C
HOMELINESET755000101DE;663.70691;769.9;1;SPL13-0003;DE_B2C
LLED-SPIEGEL-140-60;131.57890; ;1;SPL18-0034;900001660
HOMELINESET753000101DE;558.08330;669.7;1;SPL13-0002;FR_B2C
HOMELINESET753000101DE;499.91670;599.9;1;SPL13-0003;FR_B2C
HOMELINESET753000101DE;577.32758;669.7;1;SPL13-0002;DE_B2C
HOMELINESET753000101DE;517.15512;599.9;1;SPL13-0003;DE_B2C
HOMELINESET753000104DE;558.08330;669.7;1;SPL13-0002;FR_B2C
HOMELINESET753000104DE;499.91670;599.9;1;SPL13-0003;FR_B2C
HOMELINESET753000104DE;577.32758;669.7;1;SPL13-0002;DE_B2C
HOMELINESET753000104DE;517.15512;599.9;1;SPL13-0003;DE_B2C
HOMELINESET1005000101DE;803.75000;964.5;1;SPL13-0002;FR_B2C
HOMELINESET1005000101DE;716.58330;859.9;1;SPL13-0003;FR_B2C
HOMELINESET1005000101DE;831.46552;964.5;1;SPL13-0002;DE_B2C
HOMELINESET1005000101DE;741.29306;859.9;1;SPL13-0003;DE_B2C
LSMART-LED-SPIEGEL-80-60;202.11000; ;1;SPL18-0034;900001660
HOMELINESET1005000104DE;803.75000;964.5;1;SPL13-0002;FR_B2C
HOMELINESET1005000104DE;716.58330;859.9;1;SPL13-0003;FR_B2C
HOMELINESET1005000104DE;831.46552;964.5;1;SPL13-0002;DE_B2C
HOMELINESET1005000104DE;741.29306;859.9;1;SPL13-0003;DE_B2C
HOMELINESET1003000101DE;641.41670;769.7;1;SPL13-0002;FR_B2C
HOMELINESET1003000101DE;574.91670;689.9;1;SPL13-0003;FR_B2C
HOMELINESET1003000101DE;663.53446;769.7;1;SPL13-0002;DE_B2C
HOMELINESET1003000101DE;594.74138;689.9;1;SPL13-0003;DE_B2C
HOMELINESET1003000104DE;641.41670;769.7;1;SPL13-0002;FR_B2C
HOMELINESET1003000104DE;574.91670;689.9;1;SPL13-0003;FR_B2C
HOMELINESET1003000104DE;663.53446;769.7;1;SPL13-0002;DE_B2C
HOMELINESET1003000104DE;594.74138;689.9;1;SPL13-0003;DE_B2C
LSMART-LED-SPIEGEL-90-60;213.68000; ;1;SPL18-0034;900001660
